ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
10,75,2,3.1,"It can track digital inventories, reconcile ledgers, and flag spend anomalies against rules, but firms will not grant it unsupervised authority to commit funds or place real orders because forecasting demand, judging supplier tradeoffs, and the irreversibility of a bad purchase (compounded by prompt-injection and hallucinated tool calls) require a human approver.",medium,
9,75,1,1.0,"A transcription pipeline produces text from audio and has no capacity to track inventory, authorize spending, or oversee budgets, so it performs none of this activity even at level 1.",high,
12,59,0,3.0,"Its human-facing output is incidental (commit/PR summaries, explanations of failing tests or what a function does) — competent technical translation, but the explanations are unverified byproducts that can be confidently wrong about intent or system-level implications, so nothing at the level-4+ tier of authoritative interpretation for a decision-maker can be delegated to it.",medium,
3,73,1,1.8,"A pure object-labelling vision model can at most sort or tag scanned documents by visual type; it cannot read, complete, or process forms or maintain information files end-to-end, so it falls just short of the level-2 anchor of completing routine paperwork.",medium,
8,66,2,1.5,"A translation model only converts text between languages; it does not greet, serve, transact with, or manage a customer or audience interaction, so it barely exceeds the trivial scripted-contact level of a toll booth.",high,
2,64,1,1.0,"The agent acts on game controls against an environment, not on people; it produces no persuasive communication and cannot change a human's mind or purchasing behavior even at the level-1 anchor (in-game feints or deceptive maneuvers are tactics against an opponent model, not selling or influencing in the work sense).",high,
13,60,1,4.3,"It can relay, summarize, and report information fluently in dialogue, but it has no firsthand organizational knowledge or accountable standing, so higher-level communications requiring judgment about sensitivity, political framing, verified accuracy, or produced multimedia presentation of policy cannot be delegated to it unsupervised.",medium,
4,65,2,1.0,"A model that answers questions about image content performs no part of handling complaints, settling disputes, or negotiating — it has no interlocutor, stake, or authority in a dispute, so it does nothing for this activity even at level 1.",high,
1,71,0,1.3,"The agent only selects and evaluates moves; it does not diagnose a learner's developmental needs or deliver tailored instruction, though its move evaluations can passively expose a player's errors when a human interprets them.",high,
9,63,2,1.3,"Transcription produces text but performs no personal assistance, emotional support, or care itself; any helping is done by the human or system that reads the transcript.",high,
1,68,0,1.0,"A game-playing search agent has no interaction with human team members and performs no interpersonal encouragement or trust-building at all, so it does nothing for this activity even at level 1.",high,
4,74,1,1.0,"Answering questions about image content contributes nothing to recruiting, interviewing, selecting, or promoting people, which are judgment- and interaction-based tasks with legal and human consequences.",high,
4,71,1,1.5,"A VQA model can answer one-off questions about an image (e.g., pointing out a control on pictured equipment), which touches level 2 instructional help, but it cannot assess a learner's developmental needs, sequence practice, give corrective feedback over time, or take responsibility for whether skill actually improves.",high,
11,73,2,1.2,"The system only derives answers to formal reasoning problems; it has no file-maintenance, form-handling, or record-processing function, so it cannot even complete routine paperwork on standard forms (level 2) beyond supplying a computed number someone else transcribes.",high,
11,70,2,1.0,"A mathematical reasoning system has no subordinates, no authority, and no capacity to set or monitor human performance standards, so it does not perform this activity even at level 1.",high,
2,62,0,1.0,"A game-playing agent optimizes actions in an environment and does not develop or maintain any cooperative working relationship with people, even at the level of exchanging greetings.",high,
11,59,2,5.5,"It produces fluent, usually-correct explanations of derivations and known results, but on genuinely novel or frontier material it cannot verify its own reasoning, so confidently wrong interpretations pass undetected and an expert must check before the explanation is relied on.",medium,
7,68,2,1.8,"A text-only model can draft encouraging or mediating messages but holds no authority, no persistent relationship with team members, and no ability to observe or act on real team dynamics, so it cannot be substituted for a person actually leading and building a working team.",high,
12,64,0,1.3,"The system only produces code patches and accompanying justifications (commit/PR text) that may mildly persuade a reviewer to accept a change; it does no purposeful persuasion of stakeholders, negotiation, or pitching beyond that incidental level.",high,
7,63,2,2.5,"It can give textual help and sympathetic conversation (level 2-style assistance with a colleague's task), but without tools or embodiment it cannot arrange real-world aid like lodging, and unsupervised emotional support to distressed users carries safety risk it cannot be trusted with.",medium,
6,74,0,1.5,"It can only extract and summarize facts from supplied documents such as resumes; it does not recruit, interview, evaluate candidates against organizational needs, or make hiring or promotion decisions, and the legal/fairness exposure of selection decisions rules out unsupervised use even for screening.",high,
1,72,0,2.0,"It emits authoritative move recommendations within a closed rule-defined game, but cannot elicit a client's needs, reason about systems/processes or organizational context, or communicate justified guidance to management, so it never reaches the level-4 anchor of recommending a change to improve operations.",high,
9,62,1,1.0,"A transcription pipeline produces text from audio and has no capacity to initiate, sustain, or reciprocate any social interaction \u2014 it cannot even exchange a greeting, only record one.",high,
3,59,2,1.5,"It converts raw pixels into a human-readable label — roughly the simple readout-to-meaning step of the level 1 anchor — but it produces no explanation of what the finding implies, how it can be used, or any tailoring to an audience, and cannot handle the multi-source, context-dependent interpretation required at level 4.",medium,
2,69,1,1.0,"A game-playing agent emits control actions in an environment and never assesses others' learning needs or delivers instruction, so it does not perform the activity even at the level-2 anchor of giving brief procedural instructions.",high,
11,67,0,1.0,"The system solves formal reasoning problems in isolation and has no agency over, communication with, or scheduling authority over group members, so it performs no coordination even at the shift-change level.",high,
6,69,0,1.8,"It can only answer questions grounded in a passage handed to it — enough to relay a simple procedural instruction extracted from a document, but it never identifies learners' educational needs, sequences material, or delivers and adapts instruction, so nothing at or above the level-4 'teach a course' anchor is in reach.",high,
2,61,1,1.0,"A game-playing agent acts on in-game controls and has no channel or function for representing an organization to customers, the public, or media, so it performs none of this activity.",high,
11,62,2,1.0,"The system derives answers to formal problems and has no persistent social role, memory of counterparties, or relationship-building function beyond incidental conversational politeness.",high,
