ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
9,8,1,1.3,"The pipeline only applies statistical acoustic/language priors to pick likely word sequences; it does not apply general rules to specific problems, so it falls short even of the level-2 anchor's simple causal inference.",high,
11,8,2,5.5,"It applies formal rules to well-posed problems at near-expert difficulty, but on novel or open-ended derivations it still produces confident, subtly invalid proof steps that require expert verification, so it cannot be trusted unsupervised for consequential level-6 design-type deduction.",medium,
6,44,1,1.0,"A text-reading question-answering system has no visual/spatial sensing and performs no judgment of physical distance whatsoever, so it does nothing for this activity even at level 1.",high,
13,37,0,1.0,"Conversation is a purely linguistic/auditory capability with no body, arms, or legs, so it cannot bend, stretch, twist, or reach at any level.",high,
9,6,2,1.0,"A transcription pipeline maps audio to the words actually spoken and generates no novel ideas or creative solutions of its own, so it does not perform the activity even at level 1.",high,
1,7,2,4.0,"Within a closed, fully-observable rule system it detects subtle, distant threats and losing tendencies with superhuman reliability, but it senses problems only in encoded board states with no noisy, ambiguous, or real-world cues of the kind the level 5-6 anchors require.",medium,
12,34,1,1.0,"The application is a software agent with no physical body, so it exerts no muscular force at all and cannot perform even the level-1 form of this activity.",high,
6,31,0,1.0,"The application is a text-reading model with no body or actuators, so it performs no limb movement at any level.",high,
10,10,0,4.5,"It reliably sorts, sequences and executes moderately complex rule-governed procedures (scripts, API call chains, data pipelines), but long-horizon plans drift and steps get dropped or reordered without notice, so zero-error-tolerance assembly-like sequences still require human verification.",medium,
7,14,2,5.5,"Parametric recall of well-known text and in-context retention are strong, but verbatim fidelity degrades on long or obscure material and the model confabulates specific numbers, quotes and citations rather than signaling non-recall, so unsupervised high-stakes recall (level 6-7) isn't reliable.",medium,
8,31,2,1.0,"A text translation model has no limbs or physical actuation, so it performs no part of this motor activity even at the lowest anchor.",high,
5,22,2,1.0,"Image generation is a purely computational process with no physical actuator, so it cannot hold or move an arm and hand at all, even at the 'light a candle' level.",high,
8,13,1,1.5,"A translation model transcribes and at most converts numerals between conventions; it performs no arithmetic beyond trivial single-step sums, and is not reliable even for checkbook-level multi-step computation.",high,
7,6,0,4.5,"It can fluently generate and recombine ideas at the ""redesign job tasks"" level and slightly beyond, but without tools, grounding, or any way to validate novelty it cannot produce genuinely new, verified inventions of the level-6 kind — its ""original"" outputs are recombinations of training-distribution material.",medium,
10,55,1,2.4,"It can autonomously run scripted outreach, persuasive copy and simple solicitation loops, but it has no organizational standing, relationship credibility, or accountability to sustain a real back-and-forth with a stakeholder whose buy-in carries cost (level 4+), and its influence attempts cannot be left unsupervised where misrepresentation carries reputational or legal risk.",medium,
6,51,2,1.0,"The application only takes supplied written text as input and has no audio processing capability, so it cannot identify or understand spoken speech at all.",high,
8,51,1,1.0,"The measured object is a text-to-text translation model that takes no audio input, so it cannot identify or understand spoken speech at all.",high,
9,41,0,1.0,"A speech recognition pipeline processes audio only and has no visual input or capability whatsoever, so it performs nothing on a near-vision scale.",high,
1,58,1,1.0,"A game-playing search agent has no model of people's needs and performs no helping behavior at all, so it does nothing for service orientation even at level 1.",high,
7,5,2,5.5,"It generates large volumes of on-topic ideas effortlessly, but at the level-6 anchor of near-exhaustive enumeration in a complex domain its lists drift into generic, redundant recombinations and cannot be trusted to cover the space without expert review.",medium,
