ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
6,62,1,0.1,"Building and sustaining cooperative working relationships depends on sustained social presence, trust, reciprocity and interpersonal judgement; a passage-based question-answering system touches this only indirectly, e.g. by helping someone understand written correspondence or context about a counterpart.",medium,,78,113,1544,0
7,70,2,0.35,"A language model can draft performance standards, feedback and coaching messages and suggest framing for difficult conversations, but the core of the ability, observing actual subordinate performance, exercising authority, and motivating specific people in a live relational context, is outside text generation without tools or presence.",medium,,80,214,1483,0
3,70,2,0.05,"Assigning labels to objects in still images has no bearing on setting performance standards, coaching, or motivating people; at most it could feed visual monitoring data into a supervisor's performance review, which is a marginal, indirect link.",high,,80,155,1462,0
11,61,1,0.1,"External representation depends on social judgement, relationship management, and often in-person or telephone exchange; a formal reasoning engine touches this only indirectly by supplying derived technical content that a person must then communicate.",high,,102,159,1614,0
9,61,1,0.35,"Transcription can capture and log spoken exchanges with customers or the public (call handling, voice interfaces, notes from meetings), but the ability's core—composing messages, exercising representational and social judgement, and persuading external parties in person or in writing—is untouched by an acoustic-to-text pipeline.",medium,,102,264,1460,0
11,64,1,0.2,"Formal reasoning can supply rigorous arguments, quantitative evidence, and error-checking that strengthen a persuasive case, but the ability's core is social read, rapport, timing, and emotional appeal, which derived proofs and graduate-level problem solving do not address.",medium,,70,116,1614,0
6,71,1,0.2,"Reading comprehension can extract and answer questions from written performance reviews, learning materials, or training documents, which weakly aids diagnosing developmental needs, but the core of coaching depends on ongoing relationships, social judgement, motivation, and interactive feedback that passage-bound QA does not deliver.",medium,,83,126,1544,0
6,65,0,0.15,"Negotiation and dispute resolution hinge on real-time social judgement, interpersonal trust, emotional read and interactive concession-making; a passage-based question-answering system only indirectly helps by extracting positions, terms or grievances from written complaints and documents.",medium,,87,200,1526,0
2,60,2,0.02,"A game-playing agent trained to act under time pressure from perceptual input produces control actions, not information conveyed to human colleagues; workplace communication requires language generation, social judgement and channel-appropriate messaging that this application does not address.",high,,90,99,1465,0
11,71,1,0.25,"Derivation and proof-checking can support tutoring in technical subjects (explaining steps, diagnosing errors in a learner's reasoning), but the application produces answers rather than assessing developmental needs, motivating, or tailoring feedback to a person over time, which are the ability's social core.",medium,,83,245,1614,0
13,63,0,0.4,"Conversational AI can deliver a substantial share of the emotional-support, reassurance, triage-questioning and information-giving sub-tasks (companion bots, counseling chat, symptom intake), but the ability's core also includes hands-on personal and medical care requiring physical presence and embodied judgement, which dialogue cannot touch.",medium,,82,208,1496,0
